Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
0273,00052,ETONOGESTREL; ETHINYL ESTRADIOL,.12; .015,Not Control,193192642.29,191995581.89000002,1197060.4
0274,55111,PRAVASTATIN SODIUM,80,Not Control,189176362.61,187353959.88,1822402.73
0275,68462,DESMOPRESSIN ACETATE,0.1,Not Control,96710178.81,96127782.35,582396.46
0276,47335,SUMATRIPTAN SUCCINATE,6,Not Control,26747519.86,24347225.57,2400294.29
0277,00168,CLINDAMYCIN PHOSPHATE,20,Not Control,533571485.09,529324077.96,4247407.13
0278,31722,TOPIRAMATE,25,Not Control,36642273.82,35946852.7,695421.12
0279,00054,NARATRIPTAN HYDROCHLORIDE,2.5,Not Control,117400762.52,117188886.75,211875.77
0280,00310,QUETIAPINE FUMARATE,50,Not Control,97398999.96,94412662.27,2986337.69
0281,00310,QUETIAPINE FUMARATE,150,Not Control,118437080.37,116641468.13,1795612.24
0282,00310,QUETIAPINE FUMARATE,200,Not Control,118150133.23,115545995.83,2604137.4
0283,00310,QUETIAPINE FUMARATE,300,Not Control,530719237.35,395487195.78000003,135232041.57
0284,00310,QUETIAPINE FUMARATE,400,Not Control,341354772.64,336858199.35,4496573.29
0285,00555,DIPYRIDAMOLE,50,Not Control,4940797.27,4138932.82,801864.4500000001
0286,52427,NITROFURANTOIN,25,Not Control,25371095.49,23767785.76,1603309.73
0287,NA,NA,NA,NA,6448361.2,5993423.09,454938.11
0288,00054,MONTELUKAST SODIUM,4,Not Control,6084660.84,6037211.07,47449.77
0289,00054,MONTELUKAST SODIUM,5,Not Control,12556689.57,12445357.27,111332.3
0290,24208,TOBRAMYCIN,3,Not Control,10130409.09,10050221.85,80187.24
0291,23155,RANITIDINE HYDROCHLORIDE,15,Not Control,9756328.209999999,9646604.6,109723.61
0292,51991,OXCARBAZEPINE,150,Not Control,24808900.84,24473346.51,335554.33
0293,00003,TRIAMCINOLONE ACETONIDE,40,Not Control,41333577.58,38387522.38,2946055.2
0294,16714,AMOXICILLIN; CLAVULANATE POTASSIUM,600; 42.9,Not Control,34762285.28,34032939.37,729345.91
0295,24208,TOBRAMYCIN; DEXAMETHASONE,3; 1,Not Control,41305473.64,40708811.68,596661.96
0296,63304,HYDROXYCHLOROQUINE SULFATE,200,Not Control,67500638.96,66800670.16,699968.8
0297,16714,AMOXICILLIN; CLAVULANATE POTASSIUM,875; 125,Not Control,8043254.17,7889822.9,153431.27
0298,16714,AMOXICILLIN,250,Not Control,516015.08,504729.84,11285.24
0299,16714,AMOXICILLIN,500,Not Control,12103835.89,11822559.95,281275.94
0300,65757,NA,NA,Not Control,204205947.46,200296435.48,3909511.98
0301,00832,CHLORPROMAZINE HYDROCHLORIDE,25,Not Control,133429732.96,130444145.33,2985587.63
0302,NA,NA,NA,NA,280816872.81,275252010.67,5564862.14
0303,00832,CHLORPROMAZINE HYDROCHLORIDE,100,Not Control,419937629.28000003,412148105.28000003,7789524
0304,68462,NORETHINDRONE ACETATE,5,Not Control,448158637.35,441642065.87,6516571.4799999995
0305,68462,NORETHINDRONE,0.35,Not Control,40849260.89,38149475.63,2699785.26
0306,00009,METHYLPREDNISOLONE ACETATE,80,Not Control,230598596.22,225739620.33,4858975.89
0306,00009,METHYLPREDNISOLONE ACETATE,80,Not Control,230598596.22,225739620.33,4858975.89
0307,47781,NITROFURANTOIN,50,Not Control,70266319.17,68959438.27,1306880.9
0308,00093,CLEMASTINE FUMARATE,2.68,Not Control,519862358.85,512183197.84,7679161.01
0309,59746,OLANZAPINE,20,Not Control,28518800.78,26937891.53,1580909.25
0310,62175,METHYLPHENIDATE HYDROCHLORIDE,18,CII,79647369.2,76962949.51,2684419.69
0311,00093,LOPERAMIDE HYDROCHLORIDE,2,Not Control,48572242.45,46403427.67,2168814.78
0312,24658,DOXYCYCLINE HYCLATE,100,Not Control,230149699.45,224871993.59,5277705.86
0313,62175,METHYLPHENIDATE HYDROCHLORIDE,54,CII,159949905.89,147580793.55,12369112.34
0314,68382,DIVALPROEX SODIUM,250,Not Control,188475221.60999998,169627599.89,18847621.72
0315,00378,ONDANSETRON HYDROCHLORIDE,4,Not Control,132253291.44,123009644.07,9243647.37
0316,00023,FLUOROMETHOLONE,1,Not Control,8903354.09,8846281.41,57072.68
0317,00713,CICLOPIROX,80,Not Control,279794899.71999997,277446166.89,2348732.83
0318,00378,PIOGLITAZONE HYDROCHLORIDE,45,Not Control,7431117.35,7313410.17,117707.18
0319,68382,TRAMADOL HYDROCHLORIDE,50,CIV,14705675.85,13469492.24,1236183.61
0320,64980,TRIAMCINOLONE ACETONIDE,1,Not Control,50273024.46,45175464.87,5097559.59
0321,55111,GLIMEPIRIDE,2,Not Control,21791944.98,21368022.76,423922.22
0322,49884,OLANZAPINE,15,Not Control,4930161.87,4852714.71,77447.16
0323,00555,HYDROXYZINE PAMOATE,25,Not Control,6338046.5600000005,6244824.12,93222.44
0324,59746,VALACYCLOVIR HYDROCHLORIDE,500,Not Control,7492338.9,7357173.8,135165.1
0325,59746,VALACYCLOVIR HYDROCHLORIDE,1,Not Control,301817080.83,299667838.65999997,2149242.17
0326,47335,NALTREXONE HYDROCHLORIDE,50,Not Control,4377731.48,4194743.09,182988.38999999998
0327,00378,HALOPERIDOL,5,Not Control,19188631.22,18911101.05,277530.17
0328,50111,HYDRALAZINE HYDROCHLORIDE,50,Not Control,5795774.36,5694020.49,101753.87
0329,76282,WARFARIN SODIUM,2.5,Not Control,3543675.85,3435655.72,108020.13
0330,16571,PHENOBARBITAL,20,CIV,37721442.03,37309745.99,411696.04
0331,16714,LEFLUNOMIDE,20,Not Control,11231586.72,11028433.18,203153.54
0332,43547,GABAPENTIN,600,Not Control,38139092.46,37770050.22,369042.24
0333,50111,METRONIDAZOLE,250,Not Control,94004143.58,93667838.22,336305.36
0334,00378,HALOPERIDOL,10,Not Control,39441441.87,38884608.57,556833.3
0335,00006,SUVOREXANT,20,CIV,6208018.17,6129945.9,78072.27
0336,43547,BENAZEPRIL HYDROCHLORIDE,10,Not Control,26207590.61,25186351.79,1021238.82
0337,00472,HYDROCORTISONE,25,Not Control,39577144.089999996,38011319.45,1565824.64
0338,31722,NAPROXEN,375,Not Control,1860629.44,1834760.3800000001,25869.06
0339,31722,NAPROXEN,500,Not Control,18786071.28,7054148.34,11731922.94
0340,64950,HYDROCODONE BITARTRATE; ACETAMINOPHEN,7.5; 325,CII,71026360.11,57086027.32,13940332.79
0341,NA,NA,NA,NA,23444242.47,18105797.19,5338445.28
0342,24208,DESMOPRESSIN ACETATE,0.1,Not Control,40913848.96,33450704.54,7463144.42
0343,55111,CITALOPRAM HYDROBROMIDE,20,Not Control,10320137.78,10065717.28,254420.5
0344,00378,ONDANSETRON HYDROCHLORIDE,8,Not Control,9315983.04,9235499.61,80483.43
0345,00378,DIAZEPAM,5,CIV,4548834.42,4426785.19,122049.23
0346,68462,LEVOCETIRIZINE DIHYDROCHLORIDE,5,Not Control,16277912.88,15669146.72,608766.16
0347,00591,HYDROCHLOROTHIAZIDE,12.5,Not Control,6732564.32,6589597.5,142966.82
0348,00054,TINIDAZOLE,500,Not Control,4049972.32,3966603.59,83368.73
0349,43547,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,30,Not Control,1751997.34,1312558.5,439438.84
0350,00093,ACETAMINOPHEN; CODEINE PHOSPHATE,300; 60,CIII,17841434.56,14042927.1,3798507.46
0351,00378,HALOPERIDOL,0.5,Not Control,5548431.24,5469241.87,79189.37
0352,68180,SERTRALINE HYDROCHLORIDE,50,Not Control,10365561.53,10181704.99,183856.54
0353,00378,NIFEDIPINE,30,Not Control,19496561.12,19161265.23,335295.89
0354,16714,LEVETIRACETAM,250,Not Control,18041601.69,17832220.79,209380.9
0355,16714,LEVETIRACETAM,500,Not Control,9098471.68,8667328.63,431143.05
0356,16714,LEVETIRACETAM,750,Not Control,5539247.67,5446973.53,92274.14
0357,00168,LIDOCAINE; PRILOCAINE,25; 25,Not Control,95913581.97,91038217.03,4875364.94
0358,68462,NABUMETONE,500,Not Control,21905720.45,21480445.28,425275.17
0359,68462,NABUMETONE,750,Not Control,21264213.63,21072342.86,191870.77
0360,68180,FENOFIBRATE,48,Not Control,26381683.61,25968145.68,413537.93
0361,65162,FOLIC ACID,1,Not Control,24591256.97,23860292.52,730964.4500000001
0362,NA,NA,NA,NA,3335310.6,3226976.11,108334.49
0363,51991,RIZATRIPTAN BENZOATE,10,Not Control,40687579.72,38005084.88,2682494.84
0364,NA,NA,NA,NA,1172444.17,1165683.13,6761.04
0365,00406,HYDROCODONE BITARTRATE; ACETAMINOPHEN,5; 325,CII,9574705.75,9425312.8,149392.95
0366,NA,NA,NA,NA,1855713.84,1729431.03,126282.81
0367,NA,NA,NA,NA,31286309.93,15999605.41,15286704.52
0368,NA,NA,NA,NA,4372397.33,3825052.43,547344.9
0369,63323,AMPICILLIN SODIUM; SULBACTAM SODIUM,2; 1,Not Control,9499165.77,9069654.53,429511.24
0370,00168,CLOTRIMAZOLE; BETAMETHASONE DIPROPIONATE,10; .5,Not Control,730495787.01,723851886.55,6643900.46
0371,16714,LAMOTRIGINE,25,Not Control,11541248.14,11000609.58,540638.56
0372,16714,LAMOTRIGINE,100,Not Control,201305187.66,198206530.97,3098656.69
0373,00378,HYDROXYCHLOROQUINE SULFATE,200,Not Control,28732586.37,25677955.66,3054630.71
0374,16714,LAMOTRIGINE,200,Not Control,5603066.21,5335271.4,267794.81
0375,65862,ESCITALOPRAM OXALATE,20,Not Control,6939584.41,6836774.32,102810.09
0376,00641,DIPHENHYDRAMINE HYDROCHLORIDE,50,Not Control,28664683.59,12876235.17,15788448.42
0377,31722,CALCIUM ACETATE,667,Not Control,16031826.04,15764726.08,267099.96
0378,NA,NA,NA,NA,9959240.17,8856211.86,1103028.31
0379,00472,CLOTRIMAZOLE; BETAMETHASONE DIPROPIONATE,10; .5,Not Control,10112990.7,9994886.42,118104.28
0380,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,2.5,CII,6375119.47,6214210.68,160908.79
0381,00555,MEPERIDINE HYDROCHLORIDE,50,CII,64399166.75,62927795.22,1471371.53
0382,47335,DULOXETINE HYDROCHLORIDE,30,Not Control,18627228.69,18315784.67,311444.02
0383,47335,DULOXETINE HYDROCHLORIDE,60,Not Control,163068752.48,160329044.25,2739708.23
0384,68462,ESZOPICLONE,3,CIV,2745557.99,2707425.86,38132.13
0385,00078,MYCOPHENOLATE SODIUM,180,Not Control,131718835.64,124923098.75,6795736.89
0386,00078,MYCOPHENOLATE SODIUM,360,Not Control,19965874.39,14680266.06,5285608.33
0387,54092,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE MONOHYDRATE; AMPHETAMINE SULFATE,5; 5; 5; 5,CII,278440342.26,273363796.28,5076545.9799999995
0388,00173,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,42,Not Control,3455667.48,3388602.46,67065.02
0389,16714,CEFADROXIL,250,Not Control,122598073.51,116350001.52,6248071.99
0390,45802,TACROLIMUS,0.3,Not Control,29998453.25,28738255.3,1260197.95
0391,67253,DOXYCYCLINE HYCLATE,100,Not Control,257994488.68,250504294.89000002,7490193.79
0392,68462,MONTELUKAST SODIUM,10,Not Control,7803509.1,7692147.8,111361.3
0393,16714,CEFDINIR,250,Not Control,19623020.38,19275471.55,347548.83
0394,NA,NA,NA,NA,1956383.78,1944746.71,11637.07
0395,00591,PENTAZOCINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,50; .5,CIV,8467993.47,7070143.05,1397850.42
0396,NA,NA,NA,NA,10745393.73,9069431.8,1675961.93
0397,50111,HYDRALAZINE HYDROCHLORIDE,100,Not Control,11382485.5,11215293.38,167192.12
0398,50111,HYDRALAZINE HYDROCHLORIDE,10,Not Control,4257756.82,3962781.72,294975.1
0399,24208,IPRATROPIUM BROMIDE,42,Not Control,10208849.6,10033286.93,175562.67
0400,16714,CEFUROXIME AXETIL,250,Not Control,25494032.4,22897062.61,2596969.79
0401,00185,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE MONOHYDRATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,5; 5; 5; 5,CII,464550577.99,462018832.29,2531745.7
0402,16571,CETIRIZINE HYDROCHLORIDE,10,Not Control,63776088.74,58036116.01,5739972.7299999995
0403,00472,CLOBETASOL PROPIONATE,0.05,Not Control,10959834.07,10724505.42,235328.65
0404,00054,MORPHINE SULFATE,100,CII,23393286.43,23049583.8,343702.63
0405,49884,METOPROLOL SUCCINATE,50,Not Control,63345077.1,63065203.92,279873.18
0406,49884,METOPROLOL SUCCINATE,100,Not Control,19317278.75,19193084.49,124194.26
0407,66993,CARBAMAZEPINE,100,Not Control,31092214.580000002,30734878.18,357336.4
0408,66993,CARBAMAZEPINE,200,Not Control,5890069.08,5678826.11,211242.97
0409,66993,CARBAMAZEPINE,300,Not Control,15102191.35,14688477.78,413713.57
0410,43598,LEVALBUTEROL,0.63,Not Control,174004026.9,171838835.02,2165191.88
0411,00591,DOXYCYCLINE,100,Not Control,28431812.66,22176255.99,6255556.67
0412,00574,POLYETHYLENE GLYCOL 3350,17,Not Control,59458064.32,58366381.93,1091682.39
0413,16571,CIPROFLOXACIN HYDROCHLORIDE,750,Not Control,6468671.9799999995,6333425.18,135246.8
0414,00378,FLUVOXAMINE MALEATE,100,Not Control,129302708.67,126505306.26,2797402.41
0415,00378,DIPHENOXYLATE HYDROCHLORIDE; ATROPINE SULFATE,2.5; .025,CV,158069866.11,155984161.48,2085704.63
0416,00168,TACROLIMUS,1,Not Control,23776402.09,23304422.65,471979.44
0417,66993,RALOXIFENE HYDROCHLORIDE,60,Not Control,19180435.47,18549448.73,630986.74
0418,76282,LISINOPRIL,5,Not Control,25187364.15,22897501.1,2289863.05
0419,45802,AMMONIUM LACTATE,12,Not Control,9377441.45,9307092.96,70348.49
0420,00430,NA,NA,Not Control,123208387.73,121611994.8,1596392.93
0421,00378,METHYLDOPA,500,Not Control,193235606.84,190129478.75,3106128.09
0422,67457,DEXAMETHASONE SODIUM PHOSPHATE,4,Not Control,90945575.54,89056693.26,1888882.28
0423,45802,DESONIDE,0.5,Not Control,117897638.18,114785197.3,3112440.88
0424,00078,METHYLPHENIDATE HYDROCHLORIDE,10,CII,34966926.96,34000689.93,966237.03
0425,45802,FEXOFENADINE HYDROCHLORIDE,60,Not Control,215469574.48,211101306.67000002,4368267.81
0426,67457,HALOPERIDOL LACTATE,5,Not Control,440534.67,411122.36,29412.31
0427,00378,SULINDAC,150,Not Control,50507223.97,50143287.53,363936.44
0428,49884,DEXMETHYLPHENIDATE HYDROCHLORIDE,15,CII,23075599.35,22184355.96,891243.39
0429,13668,PANTOPRAZOLE SODIUM,40,Not Control,9751255.1,9509822.14,241432.96
0430,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,5,CII,124168106.34,120552236.53,3615869.81
0431,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,10,CII,159573540.61,153756248.59,5817292.02
0432,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,20,CII,166791990.39,162121239.09,4670751.3
0433,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,30,CII,78772368.1,77417278.16,1355089.94
0434,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,40,CII,59958329.83,58562098.01,1396231.82
0435,68180,GATIFLOXACIN,5,Not Control,224151371.03,221708136.12,2443234.91
0436,NA,NA,NA,NA,10065186.53,9501249.16,563937.37
0437,00378,SPIRONOLACTONE,100,Not Control,23471145.14,22142782.52,1328362.62
0438,NA,NA,NA,NA,84591091.54,82338001.19,2253090.35
0439,16714,NITROFURANTOIN MONOHYDRATE; NITROFURANTOIN,75; 25,Not Control,11976538.48,11183521.120000001,793017.36
0440,51079,LEVOTHYROXINE SODIUM,50,Not Control,78030688.81,71395490.08,6635198.73
0441,00078,METHYLPHENIDATE HYDROCHLORIDE,20,CII,19618350.41,19116718.19,501632.22
0442,62175,POLYETHYLENE GLYCOL 3350,1,Not Control,53947097.07,50157828.21,3789268.86
0443,00378,BENAZEPRIL HYDROCHLORIDE,10,Not Control,496854.59,477845.97,19008.62
0444,00591,GUANFACINE HYDROCHLORIDE,1,Not Control,11348582.209999999,11049441.47,299140.74
0445,68645,AMLODIPINE BESYLATE,10,Not Control,607102449.06,603113140.48,3989308.58
0446,62175,POLYETHYLENE GLYCOL 3350; SODIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM SULFATE,240; 5.84; 2.98; 6.72; 22.72,Not Control,10093324.370000001,9837816.33,255508.04
0447,68180,QUETIAPINE FUMARATE,100,Not Control,9190812.9,8981900.36,208912.54
0448,68180,QUETIAPINE FUMARATE,200,Not Control,11439111.75,11314622.3,124489.45
0449,68180,QUETIAPINE FUMARATE,300,Not Control,10205551.79,10074974.16,130577.63
0450,16714,AMITRIPTYLINE HYDROCHLORIDE,100,Not Control,23602983.53,22181278.72,1421704.81
0451,51079,AMLODIPINE BESYLATE,5,Not Control,11983729.9,10450727.97,1533001.93
0452,16714,QUETIAPINE FUMARATE,25,Not Control,17415017.03,13459518.09,3955498.94
0453,00591,GUANFACINE HYDROCHLORIDE,2,Not Control,5829898.76,5605590.57,224308.19
0454,16714,QUETIAPINE FUMARATE,100,Not Control,54381020.86,46026367.01,8354653.850000001
0455,16714,QUETIAPINE FUMARATE,200,Not Control,79739606.82,77471495.97,2268110.85
0456,16714,QUETIAPINE FUMARATE,300,Not Control,13269085.37,12907592.83,361492.54
0457,00456,"THYROID, PORCINE",15,Not Control,65594410.99,63599855.53,1994555.46
0458,00456,"THYROID, PORCINE",30,Not Control,10505030.790000001,10259917.65,245113.14
0459,00456,"THYROID, PORCINE",60,Not Control,9789153.03,9606523.52,182629.51
0460,00456,"THYROID, PORCINE",90,Not Control,70723412.91,69656938.16,1066474.75
0461,00456,"THYROID, PORCINE",120,Not Control,10574488.16,10053455.32,521032.83999999997
0462,00591,METOPROLOL TARTRATE,50,Not Control,3241300.21,2232715.73,1008584.48
0463,00093,LAMOTRIGINE,100,Not Control,13763206.02,13442027.9,321178.12
0464,NA,NA,NA,NA,11602580.51,9902235.59,1700344.92
0465,45802,KETOCONAZOLE,20,Not Control,44236093.08,43074644.94,1161448.14
0466,55111,METOPROLOL SUCCINATE,25,Not Control,76496677.27,75236476.63,1260200.64
0467,50111,PROPRANOLOL HYDROCHLORIDE,10,Not Control,75562251.92999999,74569410.74,992841.1900000001
0468,50111,PROPRANOLOL HYDROCHLORIDE,20,Not Control,39119034.25,38414747.14,704287.11
0469,50111,PROPRANOLOL HYDROCHLORIDE,40,Not Control,132435606.05,131029354.63,1406251.42
0470,68645,SIMVASTATIN,20,Not Control,170609232.08,168947751.55,1661480.53
0471,63323,HALOPERIDOL DECANOATE,100,Not Control,116675466.57,115601637.7,1073828.87
0472,00378,DIVALPROEX SODIUM,250,Not Control,35921620.15,35268121.44,653498.71
0473,00378,DIVALPROEX SODIUM,500,Not Control,97877707.61,96087537.04,1790170.57
0474,63323,HALOPERIDOL LACTATE,5,Not Control,10920205.98,10585428.74,334777.24
0475,65162,NORETHINDRONE ACETATE,5,Not Control,6567302.74,6450742.6,116560.14
0476,00641,PHENOBARBITAL SODIUM,65,CIV,70470294.59,68098443.06,2371851.53
0477,00641,PHENOBARBITAL SODIUM,130,CIV,5924229.9799999995,5786265.24,137964.74
0478,68180,SIMVASTATIN,10,Not Control,102092100.01,63437476.42,38654623.589999996
0479,68180,SIMVASTATIN,20,Not Control,17398672.64,17197468.05,201204.59
0480,68180,SIMVASTATIN,40,Not Control,124349907.57000001,122848664.33,1501243.24
0481,00378,NIFEDIPINE,60,Not Control,4672746.01,4545176.94,127569.07
0482,68645,ATORVASTATIN CALCIUM,20,Not Control,7141906.51,6888448.89,253457.62
0483,68645,ATORVASTATIN CALCIUM,40,Not Control,1964425.3900000001,1418443.14,545982.25
0484,00406,ACETAMINOPHEN; CODEINE PHOSPHATE,300; 30,CIII,9042827.14,8827360.58,215466.56
0485,00406,ACETAMINOPHEN; CODEINE PHOSPHATE,300; 60,CIII,8633438.4,6779128.36,1854310.0399999998
0486,NA,NA,NA,NA,9161459.69,7618698.22,1542761.47
0487,68645,SERTRALINE HYDROCHLORIDE,25,Not Control,4882332.62,4814765.77,67566.85
0488,68645,SERTRALINE HYDROCHLORIDE,50,Not Control,115391885.69,114806798.08,585087.61
0489,00121,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,Not Control,5333788.1,5082139.5,251648.6
0490,NA,NA,NA,NA,3481791.1,3425672.68,56118.42
0491,68645,PANTOPRAZOLE SODIUM,40,Not Control,5744934.99,5599341.52,145593.47
0492,63323,LIDOCAINE HYDROCHLORIDE ANHYDROUS,10,Not Control,7913129.62,7297504.84,615624.78
0492,63323,LIDOCAINE HYDROCHLORIDE ANHYDROUS,10,Not Control,7913129.62,7297504.84,615624.78
0492,63323,LIDOCAINE HYDROCHLORIDE ANHYDROUS,10,Not Control,7913129.62,7297504.84,615624.78
0493,00078,DEXMETHYLPHENIDATE HYDROCHLORIDE,15,CII,108167374.3,106605159.74,1562214.56
0494,68645,LOSARTAN POTASSIUM,50,Not Control,76759499.56,74367760.89,2391738.67
0495,63323,LIDOCAINE HYDROCHLORIDE ANHYDROUS,20,Not Control,7211960.77,6855955.24,356005.53
0495,63323,LIDOCAINE HYDROCHLORIDE ANHYDROUS,20,Not Control,7211960.77,6855955.24,356005.53
0496,65862,SULFAMETHOXAZOLE; TRIMETHOPRIM,200; 40,Not Control,68648212.25,66957145.56,1691066.69
0497,24090,LEVOTHYROXINE SODIUM,125,Not Control,652432.4400000001,636076.05,16356.39
0498,NA,NA,NA,NA,3705628.09,3664489.66,41138.43
0499,68645,SERTRALINE HYDROCHLORIDE,50,Not Control,2241157.93,2143379.59,97778.34
0500,16571,LOSARTAN POTASSIUM,25,Not Control,474918420.08,463324637.48,11593782.6
0501,16571,LOSARTAN POTASSIUM,50,Not Control,442222077.52,432710908.89,9511168.63
0502,16571,LOSARTAN POTASSIUM,100,Not Control,31393274.84,30497291.74,895983.1
0503,57664,TIZANIDINE HYDROCHLORIDE,4,Not Control,52535409.96,51312737.19,1222672.77
0504,00121,ACETAMINOPHEN; CODEINE PHOSPHATE,120; 12,Not Control,16739080.45,16544919.57,194160.88
0505,00185,BENAZEPRIL HYDROCHLORIDE,5,Not Control,2567402.49,2531895.32,35507.17
0506,57664,METOPROLOL TARTRATE,25,Not Control,22264624.18,18952534.15,3312090.0300000003
0506,57664,METOPROLOL TARTRATE,25,Not Control,22264624.18,18952534.15,3312090.0300000003
0507,13925,FLUOCINOLONE ACETONIDE,0.11,Not Control,4502785.68,4396179.47,106606.20999999999
0508,57664,CITALOPRAM HYDROBROMIDE,20,Not Control,7192889.74,6884519.75,308369.99
0509,13925,".BETA.-CAROTENE; SODIUM ACETATE; ASCORBIC ACID; CHOLECALCIFEROL; .ALPHA.-TOCOPHEROL ACETATE, DL-; THIAMINE MONONITRATE; RIBOFLAVIN; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; FOLIC ACID; CYANOCOBALAMIN; CALCIUM CARBONATE; FERROUS FUMARATE; ZINC OXIDE; CUPRIC OXIDE",2000; 2000; 120; 400; 22; 1.84; 3; 20; 10; 1; 12; 200; 27; 25; 2,Not Control,14988125.24,14595630.7,392494.54
0510,00078,CARBAMAZEPINE,100,Not Control,100197089.91,98903151.62,1293938.29
0511,00078,CARBAMAZEPINE,200,Not Control,107355602.69,105751608.57,1603994.12
0512,00406,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,5; 325,CII,44514741.5,43431270.41,1083471.09
0513,68180,LISINOPRIL,5,Not Control,122335010.15,120168460.17999999,2166549.97
0514,16252,CIPROFLOXACIN HYDROCHLORIDE,250,Not Control,29900564.53,29424722.65,475841.88
0515,16252,CIPROFLOXACIN HYDROCHLORIDE,500,Not Control,159103050.58,156459902.87,2643147.71
0516,68180,LISINOPRIL,30,Not Control,15145746.29,7041014.07,8104732.22
0517,68180,LISINOPRIL,40,Not Control,107337246.92,105305260.56,2031986.3599999999
0518,68180,HYDROCHLOROTHIAZIDE; LISINOPRIL,12.5; 10,Not Control,9746443.08,9199088.74,547354.34
0519,68180,HYDROCHLOROTHIAZIDE; LISINOPRIL,12.5; 20,Not Control,95738037.45,91994597.78999999,3743439.66
0520,68180,HYDROCHLOROTHIAZIDE; LISINOPRIL,25; 20,Not Control,18998655.19,18653486.4,345168.79
0521,65162,PROMETHAZINE HYDROCHLORIDE,25,Not Control,32847463.64,32480545.36,366918.28
0522,00406,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,7.5; 325,CII,26981504.169999998,26630191.75,351312.42
0523,00406,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,10; 325,CII,65081411.699999996,64484252.85,597158.85
0524,51079,ONDANSETRON HYDROCHLORIDE,4,Not Control,99405097.21,98570937.67999999,834159.53
0525,55111,TACROLIMUS,0.5,Not Control,8081811.16,6366935.05,1714876.1099999999
0526,00713,PROMETHAZINE HYDROCHLORIDE,25,Not Control,64362893.89,60094364.94,4268528.95
0527,65862,VENLAFAXINE HYDROCHLORIDE,37.5,Not Control,27393056.4,24085620.74,3307435.66
